"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"dppF",1531.35318268416,0.352479670291416,0.0975412993836304,3.6136454252584,0.000301921886012482,0.00134012072991026
"yfgJ",996.67742264097,0.405429240026441,0.112244822169846,3.61200839547821,0.000303834727105577,0.00134717337956513
"rnhB",2038.54404667484,0.285983959842092,0.0792480636658322,3.60871858078463,0.000307713187751855,0.0013629170903727
"fis",26974.2541809652,0.42908069854824,0.119466922682847,3.59162761467737,0.000328619191074748,0.0014539651230637
"cirA",3960.45768809915,0.584037576041511,0.162783681667437,3.58781402447136,0.000333461997557671,0.00147382406784522
"glnU",16977.237302349,0.705519301423437,0.196737269871968,3.58609887126406,0.000335661738305874,0.00148197151763708
"rsuA",2642.98447803132,0.318896929162647,0.0889638253154524,3.58456853706421,0.000337635897021502,0.00148910678230374
"ynfO",33.4532997432516,-1.11978631250964,0.313434673096264,-3.57263062649651,0.000353413093661187,0.00155703925480601
"nuoF",4936.86846315882,-0.585884231829638,0.164103867838611,-3.57020367372346,0.000356703769773044,0.00156987405130803
"yghF",326.086908419332,0.62476983101466,0.175555897549431,3.55880856032618,0.000372540943468547,0.00163784120918149
"hemD",2705.82177819516,-0.282624313613448,0.0795380027664554,-3.55332424480544,0.000380395286930962,0.00167060612285731
"lldD",796.673144899044,0.362823385098231,0.102406651928816,3.54296696810703,0.000395652256805195,0.00173452349035368
"pqiB",2187.05823915593,0.346229163177077,0.0977253532366658,3.54287962857089,0.000395783311456033,0.00173452349035368
"ilvY",1229.98007943972,-0.390123447032348,0.110468667105591,-3.53153031763704,0.00041316249651375,0.00180878191894809
"fepE",88.2257154710869,0.695142285264936,0.1969713845195,3.52915367356886,0.000416890969484157,0.00182318563836447
"rnd",2148.18979448871,0.366309464302286,0.103844494734844,3.52748082830599,0.000419534141921622,0.00183281774816389
"bcsF",186.589460533571,-0.587793466874721,0.166684398899834,-3.52638561709632,0.000421273094124482,0.00183813166272984
"mdtK",1161.31279520031,0.335466202684047,0.0951364483044405,3.52615857184979,0.000421634432855077,0.00183813166272984
"yojL",1052.15852784959,0.351875192315615,0.100015014814975,3.51822366838193,0.000434446018548857,0.00189200103784785
"dusB",42990.047444284,0.426573043913579,0.121284025585595,3.51714120515013,0.000436221654840732,0.00189774671807804
"glnW",16195.7473391699,0.704302520939179,0.200344533045198,3.51545664977186,0.000438998423378019,0.00190783118372955
"rpmF",39340.7400629428,0.41862310097615,0.119151019689981,3.5133824457849,0.000442440142328948,0.00191902217294933
"ybfP",182.003706446211,0.510849081695357,0.145402328276665,3.51334870459113,0.000442496336585335,0.00191902217294933
"pepB",2100.80153413202,0.533181645008455,0.151922617356036,3.509560684825,0.000448847620967679,0.00194272012914732
"ydjL",75.9570478776259,-0.814086810516798,0.231964449705923,-3.50953265273568,0.000448894937271117,0.00194272012914732
"metY",4195.52141300095,0.46580690072431,0.132831889656372,3.50673999993018,0.000453632151885855,0.00196118099760215
"yciI",1403.14599984534,-0.434447442294488,0.123911740480063,-3.50610394633581,0.000454717601333397,0.00196383229900893
"uup",4936.34606822359,0.329365376789253,0.0940829506895899,3.5007976936856,0.00046386783301463,0.00199919825648481
"ygfY",2060.33389004588,-0.349086569454267,0.099711080714204,-3.5009807029856,0.000463549407583085,0.00199919825648481
"fpr",3078.89748980685,-0.338504291137846,0.0967455415775591,-3.49891359971842,0.000467157932712479,0.00201129383245466
"rnc",5072.18624560576,0.322303517546463,0.092158107786299,3.49728879301469,0.000470012721982462,0.00202149215173222
"alaW",793.429050277288,0.847838506326654,0.242698566069522,3.4933807811777,0.000476945892333576,0.00204919211385882
"murP",471.02279114429,-0.372423893803432,0.106711978515052,-3.48999146099516,0.00048303598114232,0.00207321635249836
"ybaS",70.7032852427188,-0.935972173640742,0.268674127577131,-3.48367065366963,0.000494587697531358,0.00212060848869373
"lldR",453.395718085162,0.369585734123206,0.106114909174893,3.48288225468934,0.000496046485291366,0.00212467284482677
"rpiA",8002.24556575348,-0.26157304663289,0.0752204382004985,-3.47741987271695,0.00050626434336137,0.00216398088801638
"rplN",105628.955506054,0.360329323385985,0.103612014967044,3.47767894969126,0.000505775318064815,0.00216398088801638
"marB",284.487380616844,0.421793256960913,0.121440834763987,3.47324075777841,0.000514213859587045,0.00219570373924283
"yicE",1658.77700054277,0.440405755497382,0.126883882511014,3.47093536847875,0.000518648817700848,0.00221236967468495
"yfiH",2258.38735339495,0.331036347814639,0.0954144339895906,3.46945775364295,0.000521510077551337,0.00222229550464755
"yiaB",61.8981817765529,0.857543515300451,0.247754448204812,3.46126385021165,0.000537645586577706,0.00228870828513478
"gltT",6041.88977195855,0.585108812289835,0.169281639595492,3.45642217128796,0.00054739725795916,0.0023278376235707
"frmR",550.648769217564,-0.393550276991997,0.113953128569283,-3.45361537619145,0.000553125641867077,0.0023497952446631
"yicG",2132.19422661158,-0.329805233702619,0.0955861748876994,-3.45034450944495,0.000559871583196691,0.00237602644338269
"tppB",9963.57113569263,0.468326582436113,0.135803627635398,3.44855723363637,0.000563590015982192,0.00238936888529046
"chpR",306.909993319478,-0.420235078403304,0.121942122746932,-3.44618470580034,0.000568561603264957,0.00240799155598672
"yidA",4566.90022279494,-0.325387276815273,0.0945480552662381,-3.44150152955568,0.000578495200835458,0.00244757023425704
"ddlB",7471.39617362515,-0.343600633876523,0.0999208571768598,-3.43872784506193,0.000584454479515575,0.00246525981775383
"ybiC",1315.50112353326,0.323413513132013,0.09404523099679,3.43891454892649,0.000584051557884481,0.00246525981775383
"ycbW",1679.66172672755,-0.439793736865478,0.12788071409452,-3.43909353321577,0.000583665538504207,0.00246525981775383
"leuW",9007.7584673716,0.682836154635001,0.198767106008325,3.43535793395514,0.00059177164846036,0.00249359502122253
"ychM",1988.29312284383,-0.375723998251249,0.109398872397591,-3.43444123341368,0.00059377680534839,0.00249951187595542
"gadX",1980.44702327213,-0.478787471509953,0.139424637433641,-3.43402342887807,0.000594692792060113,0.00250083652394137
"dapE",3502.13652319807,0.301224644588785,0.0878081664519068,3.43048553181859,0.000602502102275895,0.00253111741754086
"pgi",20093.6772254276,-0.520539062387006,0.151815662842708,-3.42875730105873,0.000606351481668967,0.002544718276752
"arnB",368.168794275491,0.395792652082819,0.115456309180186,3.428072964511,0.000607882056729445,0.00254600349842675
"secE",20303.1729546051,0.257128101336995,0.0750063157719357,3.4280860043682,0.00060785285844206,0.00254600349842675
"lsrA",35.4839668944549,-1.05458184444722,0.308176254482453,-3.42200876643876,0.00062160309390397,0.00260085238183763
"rlpA",9894.53833133206,0.264725795671097,0.0773744643831274,3.42135868443987,0.000623090966905757,0.00260445761945833
"cmk",6833.08001429678,0.384345836391904,0.112647935270909,3.41192082631239,0.0006450684622551,0.0026936141912841
"rplS",87671.2332252465,0.310217186920464,0.0909928180149203,3.40924914392251,0.000651419577970209,0.00271740624350863
"yobA",1385.06727169335,0.285772400842297,0.0840349319580213,3.40063821298804,0.00067228740013988,0.00280164659036248
"glyY",4329.13816508186,0.752957953841495,0.221571487895632,3.39826193790857,0.000678154557033233,0.00282044480270121
"yeiW",397.470024761032,-0.419379579103459,0.123405131407653,-3.39839660085196,0.00067782079843777,0.00282044480270121
"rmf",2802.928704389,-0.424274907322803,0.124979476049905,-3.39475664911083,0.000686896255846949,0.00285394758048697
"basR",609.764191065454,-0.366842837570779,0.108086330785351,-3.39397993164642,0.000688847403085505,0.00285919795352556
"dkgA",844.923896946757,-0.61726459449305,0.182112585322739,-3.38946697944646,0.000700286423677277,0.00290377989638464
"tpx",20719.259319561,0.462165891116616,0.136368303827979,3.38910053247867,0.000701222966837528,0.00290476725007697
"ffs",161.193421662374,0.794387751403416,0.234518882183786,3.38730827985474,0.000705820289286827,0.00292090207278001
"ubiD",9246.12047472171,0.27652519682065,0.0817682943151061,3.38181442008586,0.000720087734335699,0.00297698298916717
"yafT",173.792175353031,0.563929103990752,0.166884042623971,3.37916732555082,0.000727057421474081,0.00300281213099375
"rcsB",8832.91560853078,0.284997812105943,0.0843622919635619,3.37826065973931,0.000729459006170179,0.00300974207010097
"dmsD",1287.05000065121,-0.505362057509383,0.149648448685917,-3.37699496350971,0.000732823919323898,0.00302062901929444
"trpB",495.09474263592,0.769823749002161,0.228067058856084,3.37542717858233,0.00073701193963177,0.00303488381874112
"caiA",1063.48867025858,-0.386093201531098,0.114434516104343,-3.37392261246645,0.000741051977812054,0.00304850165748797
"metN",3073.49147690512,0.334256475405387,0.0990944368095106,3.37311040021277,0.000743241457270947,0.00305448737232201
"yidC",49981.6262147573,0.306290997246185,0.0908244271780503,3.37234163498481,0.000745319349722546,0.00306000313474439
"fbaB",1282.94420050338,-0.475567887405087,0.14104942545231,-3.37164001824226,0.000747220454343774,0.00306478290889128
"lsrF",44.8815174580969,-0.852241023402425,0.25288851322875,-3.37002662762911,0.000751609203868434,0.00307974648166386
"ldrB",92.4571630444551,0.633778236631743,0.188184392479293,3.36785760116361,0.000757547123867721,0.00309797294804902
"rplM",115729.852068274,0.452993722942302,0.134499782874393,3.36798850720335,0.00075718752437345,0.00309797294804902
"yihW",1113.44084759594,-0.287277555845461,0.085377600011584,-3.36478837313866,0.000766023888325112,0.00312956124906104
"yfjF",1520.05488933797,0.358431913578884,0.106781697680704,3.35667929396157,0.00078884555783986,0.00321963559868104
"fliR",87.8622440148673,0.670258133322323,0.199775806232795,3.3550515748703,0.000793501891436227,0.00323546506517967
"ybfA",1807.96070149106,-0.521837051826522,0.155586189172286,-3.35400625597092,0.000796505619715017,0.00324453170655706
"dppB",644.909666483579,0.434217249711658,0.129617950435485,3.34997774808806,0.000808180525246564,0.0032888677147754
"leuV",1800.88798623532,0.677087797408319,0.202175124616777,3.34901634754393,0.000810990105020979,0.00329707511904423
"leuX",29.314668532522,1.06128608223016,0.316927066744435,3.3486760633353,0.000811986715198403,0.00329790307471695
"gmr",949.835577614545,0.386445720974109,0.115420516969877,3.34815447997833,0.000813516512814867,0.00330089285541174
"mutY",4077.04280286553,0.267264888555685,0.0798874398056148,3.34551825926585,0.000821289514297745,0.00332918429821084
"yhjV",951.125690553971,0.489764186561887,0.14654916434819,3.34197870550966,0.000831834420782754,0.00336864591629549
"yadB",1075.71772737955,0.323920077606622,0.0970112478375457,3.33899506322253,0.000840820585854399,0.00340172452973584
"insL-2",2891.45029416705,-0.286430395469645,0.0857999425575111,-3.33835183255108,0.000842769635765754,0.00340526097916632
"yjhG",966.011717729348,-0.344317463481935,0.103145685580649,-3.33816641523716,0.000843332245381415,0.00340526097916632
"ompR",5699.09656782069,-0.291552622101183,0.087396736370457,-3.33596692747599,0.000850032754305696,0.00342566494685794
"yebG",420.786957152886,-0.406952151063504,0.121983521253349,-3.33612398529061,0.00084955266205386,0.00342566494685794
"add",1601.2629267469,-0.510876013110428,0.153177931137736,-3.33518026595524,0.000852441199440037,0.00343204544866517
"dppD",574.985707086628,0.403811725806987,0.121153390914007,3.33306168948755,0.000858958947044702,0.00345494222510533
"insK",323.018636323669,0.425566904586264,0.127966246694651,3.32561839999682,0.000882226214109771,0.0035451003135097
"secY",252785.163624562,0.310367591453088,0.0933461567882055,3.3249102280374,0.000884470089426628,0.00354726239337063
"yffH",1268.74900368808,-0.34048797142065,0.102402565335045,-3.32499454780872,0.000884202641170904,0.00354726239337063
"yifL",1590.22475388966,-0.268771683575356,0.0809724427270414,-3.31929820224625,0.000902440034544218,0.0036158459572923
"yhbP",592.071518737768,-0.329315068064119,0.099318426863928,-3.31574994150179,0.000913975701889708,0.00365854181343532
"ugpA",59.8414713302857,0.765883350588733,0.231015094473809,3.31529570538761,0.000915462284707235,0.00366096888663211
"hflD",2005.61673069737,0.319785070516423,0.0964834846263787,3.31440216690716,0.000918393117597902,0.00366700697583886
"ybgH",413.12713160733,-0.371629415535662,0.112129151692663,-3.31429793167677,0.000918735577981268,0.00366700697583886
"insL-1",1437.49609545429,-0.275404437414557,0.083258655627605,-3.3078174916296,0.000940260645599153,0.00374932313043804
"ybhS",463.63632836043,-0.451740706322032,0.136694331960124,-3.30475082502917,0.000950608731070563,0.0037869556633357
"rpsI",132714.263248411,0.427652325816794,0.129439643721531,3.30387440448167,0.000953585427454462,0.00379351688414901
"ydeK",254.240138825609,-0.553654525693326,0.16758472599552,-3.30372903857674,0.000954079985770587,0.00379351688414901
"truC",1408.10355500388,0.304105513918197,0.0920920005487,3.30219250430313,0.00095932207109034,0.00381071680388226
"yghO",202.136758518252,0.464334534460774,0.140628282352384,3.30185739805348,0.000960468867069927,0.00381163169670213
"yegT",91.0120209368147,-0.614447081203601,0.1861237335363,-3.30128280541806,0.000962438185571872,0.00381580592353996
"purC",2862.4925122634,-0.396588947074592,0.120180236112101,-3.29995147209282,0.000967015483486065,0.00383030228173195
"panF",1796.02415800498,0.302799596291248,0.0917734969261244,3.29942310616098,0.000968837656505788,0.00383386851894155
"alaX",1520.75344533285,0.789154801358595,0.239275729101113,3.29809799064541,0.000973421572753504,0.00384834631281542
"lpxB",6970.53798997183,0.24583096547794,0.0745814806806986,3.29613951391502,0.000980233236933502,0.00387159547237078
"mtlR",3077.82071754567,-0.263916695033769,0.0800940592491644,-3.29508452321976,0.000983920804491868,0.00388247307958413
"trpT",3008.63354934441,0.865693510137582,0.263033534706054,3.29119065029109,0.000997642755816645,0.00393288741368856
"yzgL",245.986065582414,0.523004499363461,0.158930566326152,3.29077352112475,0.00099912317177265,0.00393499362822202
"ybeD",3399.75386371292,0.336057426853679,0.102213574826289,3.28779643432691,0.00100974822748147,0.00397307746272038
"tolQ",3264.32313143402,0.299601062110726,0.0911351340646434,3.28743755287851,0.0010110360953789,0.00397438480215582
"yhbC",7622.89498400559,0.387652102149697,0.118046453425397,3.28389452542669,0.0010238323172812,0.00402088631498823
"yebS",682.22817605404,0.365363201953951,0.111294401990182,3.28285336387523,0.00102762104058884,0.00403195840359339
"lnt",4212.39676471183,0.267251343070227,0.081516908596711,3.27847740635505,0.0010436871876112,0.00409113573352965
"thiM",861.878312466561,0.419928942751991,0.128128795597751,3.27739709713904,0.00104768911222274,0.00410295576057849
"thrA",3851.77977694736,0.397976937648962,0.121588979917903,3.27313328821147,0.00106362307936596,0.00416143780534623
"cII",42.5755335285817,0.856045727988216,0.261777157993836,3.27013149103091,0.00107497502888098,0.00419915862441966
"ydjA",626.697742337803,0.453286270273144,0.138617520534186,3.27005034086838,0.00107528346597907,0.00419915862441966
"tyrT",1953.95348254619,0.656196823605235,0.2007159246379,3.26928132279011,0.0010782104309447,0.00420663900778517
"pitA",23615.3756248136,-0.417381101016095,0.127799961002714,-3.26589380576752,0.00109119162267032,0.00425329518152378
"rimM",129021.457810507,0.327670513131753,0.100350371673847,3.26526456919092,0.00109361875971865,0.00425876443976579
"yidF",1235.05147498841,-0.431555473216265,0.132186639811941,-3.26474350078215,0.00109563244077476,0.00426261489352875
"yecC",1272.12230972352,0.576288493560478,0.176661645291307,3.2621030592702,0.00110588930456814,0.00429849870812981
"degP",20199.2175123675,0.330149399589029,0.101228090159835,3.26144056523973,0.00110847667657968,0.004304532677773
"ybgS",916.354847429341,0.499612349384288,0.153249127367316,3.26013177345402,0.0011136046257295,0.00432041197612779
"dnaE",17848.9355926217,0.317552211826523,0.0974360571455496,3.25908314775263,0.00111772904167079,0.00433237193318622
"rluC",3598.39589648319,0.319246811441817,0.0980248413739038,3.25679498142812,0.00112677785218855,0.00436337903840987
"nuoJ",1909.61582468434,-0.509570773924287,0.156507306693942,-3.25589127235303,0.00113037029055675,0.00437321864039582
"yhjD",710.479306939499,-0.342872756103333,0.105489401917327,-3.25030524272045,0.00115281199472115,0.0044558969201164
"ackA",31094.9821244266,-0.552772388669767,0.170316242705879,-3.24556472059073,0.00117217916402757,0.00452654887947138
"hspQ",2754.34131213769,0.29400400021123,0.0907271065205567,3.24053098887944,0.00119307303540301,0.004598693933495
"ynfD",144.550693301657,-0.596219022322766,0.183987582529511,-3.24053946535841,0.00119303756407195,0.004598693933495
"malS",1898.09060124066,-0.295882735150938,0.0914652167632482,-3.23492083243854,0.00121676463247079,0.00468567046893149
"sugE",1434.89037379374,0.464041880042421,0.143551847467185,3.23257337491598,0.00122680625562217,0.00471996967357319
"kdgR",2320.03632822151,-0.404349212685041,0.125254502056424,-3.22822099043506,0.00124562704818907,0.00478795091813155
"yohF",250.070741525007,-0.486722057625281,0.151061608572022,-3.22201029253059,0.00127294562279337,0.00488844030027482
"fdnI",2556.63683997421,-0.503406632391152,0.156331765154339,-3.22011736958359,0.00128138122739703,0.00491629568703342
"yeiH",1000.09187881997,-0.581933176806833,0.180739164231736,-3.21974033287386,0.00128306760088026,0.00491822871157696
"lsrK",192.910131666057,-0.451615427879656,0.140299732979622,-3.21893291090762,0.00128668585337635,0.00492755659686209
"ycfS",582.594532884902,0.434592034602747,0.135100240651104,3.21681169854522,0.00129623643819035,0.00495956517611194
"cI",2274.9502899606,-0.428719900648845,0.133514161464327,-3.21104440118431,0.00132253498482972,0.00505553584734082
"cspF",478.430589792394,0.50690675973293,0.157898798842953,3.21032688942176,0.00132584101138509,0.00506351952832929
"yeeA",599.513724177985,0.365345625788691,0.113922664357712,3.20696173889965,0.00134144835953624,0.0051184254379002
"insL-3",1427.69911063378,-0.271426597521893,0.0848199683380899,-3.20003181845098,0.00137412416756809,0.00523829735372656
"gadB",597.750195240306,-0.496020605897,0.15513634305546,-3.19732047389874,0.00138710724620874,0.00528294783606424
"rpmC",27138.1503764003,0.345957664476197,0.108538589692644,3.18741624942675,0.00143550023747661,0.00546225570692152
"yebY",1959.07387489806,0.297818001855306,0.0935941172198204,3.1820162495452,0.00146253612554404,0.00556004364363591
"sfsA",1814.07927253656,-0.584727124897982,0.184076578477704,-3.17654277221807,0.00149041809752984,0.00566086654577772
"wcaD",151.405271509517,0.527535947893337,0.166162732541492,3.17481507329934,0.00149932019717749,0.00568948239056676
"era",7711.40597365366,0.298450604516714,0.0940362412772613,3.1737827933461,0.00150466244963771,0.00570454979766932
"gntK",249.079398737075,-0.460078311786325,0.145011319888803,-3.17270618693161,0.00151025277758644,0.00572052941892715
"tolR",2462.79081966182,0.2502595441566,0.0789766759665024,3.16877788402676,0.00153081333849254,0.00579313255212964
"alaU",6528.69255678849,0.744170507554849,0.23497881518363,3.16696850723883,0.00154036998935013,0.00582399889609745
"rplP",94317.6024416974,0.422831518518028,0.133828444262654,3.15950410129682,0.0015803787611344,0.00596984129660125
"proC",2217.78470716651,-0.254842768710962,0.0806841935811973,-3.15852160627346,0.00158571554490714,0.00598456529153248
"glyV",1786.30155003162,0.529989180023919,0.168084291467034,3.15311547199439,0.00161537893999157,0.00609098913093828
"sohB",3886.55458369732,-0.309523018457773,0.0982820515382308,-3.14933412167706,0.00163642980304148,0.00616477495547962
"pgaD",125.880441196434,0.583377694441922,0.18552306533794,3.14450223954239,0.00166369637924314,0.00626182193780292
"treR",770.258054749844,0.315770299507362,0.100495220908799,3.14214244868348,0.00167716417455855,0.00630680452259406
"ydcS",115.092587860328,-0.534957907658562,0.170475305941878,-3.13803752809191,0.00170083099244327,0.00639002357504206
"rpiB",82.5583753844267,-0.601651481680943,0.19195790701027,-3.13428861072524,0.00172271326414205,0.00646639392199168
"ybiR",545.769792984774,0.446438928099418,0.142469475221338,3.13357599868911,0.00172690192103623,0.00647627149647402
"carA",564.852630518288,0.410008924041533,0.130859368080908,3.13320268968464,0.00172909992753869,0.00647867261138146
"ycjN",27.947364253784,-0.983381816878701,0.314291056182853,-3.12888896305906,0.00175468602012261,0.00656862210413135
"nuoH",3867.68668038527,-0.387451830571302,0.123873615991509,-3.12779947101778,0.00176120297459409,0.00658708918285685
"frwD",65.3114433710454,-0.697831033286726,0.223284034620236,-3.12530644868365,0.0017761991509155,0.00663720778855127
"nuoA",4661.4491095198,-0.383350194650547,0.122704989423798,-3.12416142530712,0.0017831260231172,0.00665711052975263
"proQ",15980.0507871712,0.274729470259048,0.0879641829137422,3.12319697812061,0.0017889797479526,0.0066729746831703
"yjbR",1022.75124707328,-0.324938187135831,0.104081519853715,-3.12195851475388,0.00179652252169759,0.00669510498901459
"yjbB",1198.5567814137,-0.275174632801442,0.0881806558071311,-3.1205782071218,0.00180496362418019,0.00672054047714004
"rsmB",3826.39870108417,0.467062380802078,0.14981206801905,3.11765525286445,0.00182295904421173,0.00678147286661591
"alaT",863.015197217955,0.792323254684324,0.254196171827164,3.11697555863686,0.00182716719865659,0.00679105306453329
"ydcT",49.7856822709295,-0.75212076981326,0.241695356548469,-3.11185444583596,0.00185916140353927,0.00690379667617841
"thiI",6591.36035191554,0.287802332863124,0.092508145613833,3.11110260565084,0.00186390162248303,0.0069152246636101
"yegE",1346.1192470191,0.291244508848822,0.093759960824159,3.10627805609938,0.00189458471945071,0.00702279665614573
"glgB",5384.90377967987,-0.475743175189476,0.153317215992994,-3.10299904748608,0.00191570256941022,0.00709475243648895
"gspC",154.512872399917,0.551828156996965,0.177962995597945,3.10080281095998,0.00192996767229887,0.00714122379812365
"ygiS",846.120134259507,-0.346809633406982,0.11208051120689,-3.09429025325201,0.00197284375355902,0.00729338415204619
"ptsP",6468.73413001739,-0.243135056779187,0.0786535344483698,-3.09121590637211,0.00199338631650496,0.00736278302872479
"wzb",52.139142047664,0.77073108476869,0.249466130001284,3.08952195139566,0.00200478891089931,0.00739832926391323
"ydgH",2996.05675931075,-0.621245829217757,0.201490038207461,-3.0832582828641,0.00204747367000787,0.00754915159003787
"dapF",8057.85382125014,-0.229012908947048,0.0743626066831394,-3.07967833783553,0.00207224265918217,0.00763370878612812
"ydiY",725.690570091521,0.49206063086366,0.159840229860991,3.07845297326958,0.00208078367719453,0.0076583887729664
"sraB",421.069345814288,0.443369529079245,0.14417333659687,3.07525329956795,0.00210323846289568,0.00773382104880427
"yjgM",823.86117916772,0.347924379185994,0.113145994440227,3.07500394430485,0.00210499769830402,0.00773382104880427
"fucP",107.307452940888,-0.601497556639515,0.19575574011721,-3.07269435000662,0.00212135645603549,0.00778704457250802
"luxS",10176.2189444473,-0.260985091009268,0.0849901342323097,-3.07076925300411,0.00213508083113298,0.0078305125014833
"srlE",96.0106798723717,-0.54684748984395,0.178325390467078,-3.06657110583984,0.00216529300794222,0.00793432037007196
"rpsT",66162.4844312585,0.427486943186938,0.139415805799839,3.06627315844437,0.002167452025487,0.00793524029401446
"thrT",5353.20620619194,0.398292622492013,0.129909558664968,3.06592237388162,0.00216999644666281,0.00793756835679034
"yncB",339.32087319816,-0.637685368753207,0.20802143882263,-3.06547907928341,0.00217321580736418,0.00794235900072728
"dfp",3441.90100995312,-0.339343778007519,0.110720014606512,-3.06488198374534,0.00217755904495009,0.00795124501136735
"rnb",8090.83645439742,0.684315547829954,0.22349158719433,3.06192978635446,0.0021991503120964,0.0080230404807096
"yfdY",411.934243147525,-0.388106920430621,0.126789851159539,-3.06102512844083,0.00220580581287865,0.00804026851512909
"yfcJ",1228.98829879153,0.359563465285666,0.117518854545511,3.05962363806413,0.00221615293236817,0.00807091072304661
"yiaF",16915.4704775495,-0.253662489244676,0.0829239587042196,-3.05897708223822,0.00222094139301472,0.00808127318770624
"nuoG",11202.2935389744,-0.401851158233641,0.131478568052255,-3.05640047793895,0.00224011832824818,0.00814392668460157
"sodC",537.816510025094,-0.45284401236911,0.148176280078975,-3.05611675585156,0.00224223923880029,0.00814451789883879
"nuoE",2503.9397963492,-0.498270683947057,0.163080739958316,-3.05536192731537,0.00224789077839405,0.00815792124549814
"rdlA",209.913663596787,0.43885266180897,0.143684974867379,3.05426967721594,0.0022560917646939,0.00818054546587788
"paaJ",131.309321379794,0.516997192193041,0.169402126434469,3.05189316730941,0.00227403020269082,0.00823840732838949
"citT",403.603238558487,-0.463661575063384,0.152005569489248,-3.05029333215439,0.00228617961014033,0.00826801825962924
"clpS",929.201218631403,-0.487398363621566,0.159785678901727,-3.05032570485451,0.00228593317832942,0.00826801825962924
"rttR",68.6809373444595,0.717422829323618,0.235235980174085,3.04980058234584,0.00228993359185834,0.00827439948613279
"insD-1",692.256273147737,-0.286858467585751,0.0941861895380216,-3.04565317901464,0.00232175479179436,0.00838209911377841
"ymgG",1472.67253278407,-0.30662075759583,0.100733917066953,-3.04386810841508,0.00233557510251764,0.00842468070370414
"ygdH",2619.58526844948,-0.376385461339576,0.123719620198639,-3.04224552852059,0.00234820270185707,0.00846288998008972
"slyA",3482.63143040625,-0.301423675338804,0.099103443713605,-3.04150556271159,0.00235398215692428,0.00846948498083218
"sraG",1483.23695329093,0.481722730259156,0.158383806308861,3.04148979296379,0.00235410546714162,0.00846948498083218
"yeiP",4136.13162211898,-0.275973988313045,0.0907537475346363,-3.04091010905879,0.00235864236349391,0.00847847328415833
"fabF",46415.6401026795,0.24471077835071,0.0805323565124791,3.03866407178573,0.00237629668031099,0.00853455776633282
"accD",27726.0342757574,0.292437253908278,0.0963029633464733,3.0366381650808,0.00239232441325064,0.0085784858107749
"ycfQ",708.54583174464,0.301480918869606,0.0992825000009851,3.03659677049445,0.00239265293111298,0.0085784858107749
"ompN",64.7174892824195,0.714190228286144,0.235256590075739,3.03579265539901,0.00239904278954656,0.00859398704713535
"glnA",18534.607803794,-0.41911199612944,0.13836654245918,-3.02899811385461,0.0024536621486465,0.00878208337024167
"sbcC",2094.95313522267,-0.285781575763026,0.0943737077342508,-3.02819061181495,0.00246022852767321,0.0087980141415244
"rplU",54001.9888369732,0.287015371079594,0.0948044358657084,3.02744664275155,0.00246629250232594,0.00881212243743437
"hslU",9720.23044585767,0.331591089204313,0.109567792330537,3.02635548413708,0.00247521110593337,0.00883639741594582
"nuoI",1415.20619322647,-0.58683493122925,0.194172971672884,-3.02222768788783,0.00250921733038306,0.00894244633852882
"pppA",449.15276627258,0.368861485565867,0.122046116351741,3.02231235693561,0.00250851552510356,0.00894244633852882
"alaV",1543.5092880465,0.703256846107963,0.232896106897594,3.01961615192301,0.00253095224971357,0.00901218356725921
"yigL",2499.68019352866,-0.297204884280439,0.0984568878193019,-3.01862968516636,0.00253920698495523,0.00903384247256527
"hflK",16939.5313079628,0.23210483424376,0.076915514447785,3.01765951785094,0.00254734933705735,0.00905506486565943
"ptsA",174.396787020644,-0.460770490364974,0.152858011798348,-3.01436924989465,0.00257514180936399,0.00914604166109721
"rlmL",4539.30230207458,0.312024423058957,0.103560609683565,3.01296433086252,0.00258709323417193,0.00918064911341388
"yihD",2247.82133551514,-0.324456967256528,0.107742217964706,-3.0114190461794,0.00260029728283804,0.0092196388741035
"gspL",388.626689073523,-0.351748816677607,0.116839565711413,-3.01052827897707,0.0026079366199361,0.00923884872428812
"anmK",458.05697382939,-0.504534815079952,0.167646304858746,-3.00951944932552,0.00261661325106795,0.00926169745633328
"mntR",862.491696835881,0.30733623134879,0.102308596836165,3.00401179229299,0.00266444997614877,0.00942299953299551
"rpmB",115953.294394473,0.372240739856965,0.123959232916603,3.00292871372801,0.00267395057702979,0.00944856452834911
"plsX",29298.4197001251,0.428548927675986,0.142792853502444,3.00119310710918,0.00268923962977685,0.00949452259782844
"yaeR",724.322742243735,0.302242808115878,0.100772326586209,2.99926396814223,0.0027063272339817,0.00954674721469881
"yfaH",65.4356805908897,-0.682335672691853,0.227545138048508,-2.99868271650961,0.00271149516269031,0.00955687150985507
"lon",20243.6735161742,0.303242553551217,0.10115323495359,2.9978532440445,0.00271888564760236,0.0095748055955785
"gloA",2039.52568739937,-0.284298177116337,0.0948981395411222,-2.995824559797,0.00273703856020615,0.00963057814881333
"yjbQ",1049.74958798587,-0.272723195579188,0.0911716674876542,-2.99131520892846,0.00277778602226723,0.00976569067338074
"yfcU",300.848460930801,-0.361300275159557,0.120869905946738,-2.98916651195846,0.00279739635975939,0.00982632724682372
"exuR",3282.87458624579,-0.240548263426058,0.0807093255340382,-2.98042712950946,0.00287846713926067,0.010094051291893
